Bedroom,Bathroom,Den,Address,Lat,Long,Price,Synthetic
1,1,0,"Synthetic near 51 Guestville Ave, York, ON M6N 4N1, Canada",43.682671560482696,-79.48999947894326,"$1,547.05",True
2,2,0,"Synthetic near 55 Regent Park Blvd, Toronto, ON M5A 2B7, Canada",43.66021025313549,-79.36182978177548,"$2,849.73",True
1,1,1,"Synthetic near 361 Front St W, Toronto, ON M5V 3R5, Canada",43.64337310582147,-79.39097933988589,"$1,978.60",True
1,1,1,"Synthetic near 224 King St W, Toronto, ON M5H 0A6, Canada",43.650602180980776,-79.38484935576587,"$2,660.30",True
2,1,0,"Synthetic near 2548 Eglinton Ave W, M6M 1T1, Toronto, ON",43.68805723505359,-79.46975367655375,"$1,867.31",True
1,1,1,"Synthetic near 99 McGill St, Toronto, ON M5B 1H5, Canada",43.6641828771582,-79.37688382460766,"$3,015.82",True
1,1,0,"Synthetic near 365 Church St, Toronto, ON M5B 1Z9, Canada",43.656498531932,-79.38093699777271,"$1,979.00",True
1,1,0,"Synthetic near 87 Peter St, Toronto, ON M5V 0P1, Canada",43.645583295519316,-79.3930163325828,"$1,569.40",True
2,2,0,"Synthetic near M5J2Z2, Canada",43.646476834570315,-79.38027293679627,"$2,685.25",True
1,1,0,"Synthetic near 295 Adelaide St W, Toronto, ON M5V 0L4, Canada",43.64755651666087,-79.39232798858436,"$2,628.27",True
2,1,0,"Synthetic near 123 Bloor St W, Oshawa, ON L1J 1P5, Canada",43.87642375903242,-78.86035665086017,"$1,229.77",True
1,1,0,"Synthetic near , Toronto m5r 3j2 ON, Canada",43.68248613410546,-79.41564505016413,"$1,870.02",True
2,1,0,"Synthetic near M5V1E7, Canada",43.64667783506188,-79.3891788851602,"$1,955.23",True
1,1,0,"Synthetic near 101 Peter St, Toronto, ON M5V 0G6, Canada",43.64994695073358,-79.39410029108349,"$3,823.38",True
1,1,0,"Synthetic near 392 Sherbourne Street, Toronto, ON, M4X 1K3",43.66242592727995,-79.37550762124965,"$1,870.25",True
1,1,0,"Synthetic near 365 Church Street, M5B 1Z9, Toronto, ON",43.65602719716071,-79.38239449230329,"$1,770.25",True
1,1,0,"Synthetic near # Dundas st w, Denison ave and Dundas st w M5T 2N3 ON, Canada",43.65258994711768,-79.39957840157075,"$1,364.65",True
1,1,1,"Synthetic near 38 Dan Leckie Way, Toronto, ON M5V 2V6, Canada",43.63903079047864,-79.39725320172727,"$2,708.71",True
2,1,0,"Synthetic near , Toronto M5J 0B8 ON, Canada",43.64399337967715,-79.38761677060626,"$1,567.70",True
2,1,0,"Synthetic near 171 Main Street North, Brampton, ON, L6X 0H4",43.6916215071937,-79.76033911250762,"$1,709.87",True
3,2,0,"Synthetic near , M1L0B3, Toronto, ON",43.700970661886096,-79.27230431425582,"$1,461.03",True
1,1,0,"Synthetic near 80 St Patrick St, Toronto, ON M5T 2X6, Canada",43.65411199493373,-79.38792329393819,"$1,463.38",True
2,1,0,"Synthetic near 295 Dufferin St., Toronto, ON, M6K 1Z6",43.64027473208775,-79.42330161139634,"$2,561.77",True
2,2,0,"Synthetic near 323 Richmond St E, Toronto, ON M5A 4S8, Canada",43.65317125210698,-79.37135702558729,"$2,611.24",True
1,1,0,"Synthetic near 150 East Liberty, M6K3R5, Toronto, ON",43.63892507231526,-79.4146714268056,"$2,026.37",True
1,1,0,"Synthetic near , Toronto m5s1x6 ON, Canada",43.665541987708366,-79.40481749086662,$614.65,True
1,1,0,"Synthetic near 32 Trolley Cres, M5A 0E8, Toronto, ON",43.65969073768703,-79.35301986631089,"$2,317.41",True
1,1,1,"Synthetic near , Toronto m5v1y9 ON, Canada",43.64589963339703,-79.40553024621865,"$2,020.96",True
2,2,0,"Synthetic near 5 St. Joseph, M4Y0B6, Toronto, ON",43.66288246676299,-79.38672489417078,"$3,771.20",True
1,1,0,"Synthetic near 12 York St, Toronto, ON M5J 2Z2, Canada",43.63747307434116,-79.38591390020383,"$3,531.90",True
1,1,0,"Synthetic near 85 Queen's Wharf Rd, Toronto, ON M5V 0J9, Canada",43.6391894295214,-79.39782433507517,"$2,460.60",True
2,2,0,"Synthetic near 540 Sherbourne St, Toronto, ON M4X 1L2, Canada",43.67125712714929,-79.37518878518408,"$1,912.22",True
2,2,0,"Synthetic near 77 Maitland Pl, Toronto, ON M4Y 2V6, Canada",43.66940139310363,-79.37493509082927,"$3,347.14",True
1,2,1,"Synthetic near 2121 Lake Shore Blvd W, Etobicoke, ON M8V 4E9, Canada",43.62613664273436,-79.47896254998203,"$2,177.81",True
1,1,1,"Synthetic near One King Street West, 1 King St W, Toronto, ON M5H 1A1, Canada",43.6511483790944,-79.37885019465325,"$3,398.14",True
1,1,1,"Synthetic near , M5S 3K4, Toronto, ON",43.664776669952325,-79.38957776780882,"$2,258.85",True
1,1,1,"Synthetic near , M5V 3X4, Toronto, ON",43.645341505997045,-79.3964913268102,"$2,472.13",True
2,1,0,"Synthetic near 700  Ross Street, Burlington, ON, L7S 1S2",43.32914521056376,-79.80440892969344,"$1,672.66",True
1,1,0,"Synthetic near M5S, Canada",43.665456058455426,-79.4015245761304,$996.11,True
2,2,0,"Synthetic near 19 Swayne St, Cobourg, ON K9A 1K6, Canada",43.96410426512174,-78.1638567526575,"$1,043.15",True
1,1,0,"Synthetic near 1650 Sheppard Avenue East, Toronto, ON, M2J 1V3",43.774465702718196,-79.35040007655428,"$2,044.85",True
1,1,0,"Synthetic near Dundas St W #401, Toronto, ON M6R 1X7, Canada",43.652614464301976,-79.3957544943369,"$1,456.95",True
1,1,0,"Synthetic near 365 Victoria St, Toronto, ON M5B 1W1, Canada",43.656886979128394,-79.37966427330628,"$1,760.86",True
2,2,0,"Synthetic near 235 Sherway Gardens Rd, Etobicoke, ON M9C 0A2, Canada",43.61064322125225,-79.55959967569659,"$2,580.37",True
1,1,0,"Synthetic near 126 Simcoe St, Toronto, ON M5V 0H5, Canada",43.649021825237845,-79.38926031530414,"$1,996.97",True
1,1,1,"Synthetic near 20 THOMAS RILEY, M9B 0C3, Toronto, ON",43.66492192027748,-79.38908158469783,"$1,590.58",True
1,1,0,"Synthetic near 426 University ave, M5G1S9, TORONTO, ON",43.65500628993683,-79.38513283072133,"$1,650.60",True
1,1,0,"Synthetic near 29 Camden St #602, Toronto, ON M5V 3N3, Canada",43.649557779599725,-79.4017387142609,"$2,824.98",True
2,2,0,"Synthetic near 180 Enterprise Blvd, Markham, ON, L6G 0G4",43.849850241927705,-79.32529196757967,"$1,451.76",True
1,1,0,"Synthetic near 89 Chestnut St, Toronto, ON M5G 1R1, Canada",43.6561840977462,-79.38549272476742,$600.00,True
3,1,0,"Synthetic near , L2E3R4, Niagara, ON",43.10116639668058,-79.06959218422242,"$1,433.40",True
1,1,1,"Synthetic near 38 Dan Leckie Way, Toronto, ON M5V 4B2, Canada",43.6378005175327,-79.39850448851456,"$2,214.98",True
1,1,0,"Synthetic near 120 Homewood Ave, Toronto, ON, M4Y 2J3",43.663234087131144,-79.37984650856752,"$2,460.06",True
1,1,1,"Synthetic near l5m6j5, Canada",43.55914382182613,-79.74126894769957,"$2,418.56",True
1,2,1,"Synthetic near 4800 Hwy 7, Woodbridge, ON L4L 1H7, Canada",43.78208456616842,-79.58019356839895,"$2,315.10",True
1,1,0,"Synthetic near 33 Davisville Avenue, Toronto, ON, M4S 2Y9",43.69715881894141,-79.39754258830396,"$3,009.56",True
1,1,0,"Synthetic near Water Walk Dr, Markham, ON L3R, Canada",43.85868419975704,-79.33059306898159,"$1,729.77",True
1,1,1,"Synthetic near , L3R9X3, markham, ON",43.84539927568295,-79.32269067655477,"$1,597.89",True
1,1,0,"Synthetic near 55 Isabella St, Toronto, ON M4Y 1M8, Canada",43.669820793090885,-79.37936153300693,"$1,677.82",True
1,1,0,"Synthetic near 88 Scott St, Toronto, ON M5E 1X6, Canada",43.64903323805601,-79.37823059468417,"$1,807.69",True
2,2,0,"Synthetic near 39 Upper Duke Cres., L6G 0B8, Markham, ON",43.85056191407754,-79.33228503789938,"$2,037.11",True
1,1,0,"Synthetic near 100 Harbour St, Toronto, ON M5J 1B7, Canada",43.64461117767269,-79.38044366019132,"$2,127.46",True
1,1,0,"Synthetic near , Toronto M5B 2K3 ON, Canada",43.660612685289706,-79.3811426686447,$600.00,True
1,1,0,"Synthetic near 70 Temperance St, Toronto, ON M5H 0B1, Canada",43.652855065563024,-79.38232347209203,"$1,744.08",True
2,1,0,"Synthetic near , M5V 1R4, Toronto, ON",43.649325243461945,-79.3880207804951,"$1,285.79",True
2,1,0,"Synthetic near 2386  New Street, Burlington, ON, L7R 1J7",43.333711343540955,-79.7903216285838,"$1,625.28",True
1,1,0,"Synthetic near 80 St Patrick St, Toronto, ON M5T 2X6, Canada",43.65379998010215,-79.38879704279601,"$2,119.73",True
1,1,0,"Synthetic near , Toronto  M5A4S3 ON, Canada",43.65255022309291,-79.36864233322868,"$1,726.85",True
1,1,1,"Synthetic near 36 Blue Jays Way, Toronto, ON M5V 3T3, Canada",43.646429466938656,-79.39230646413907,"$2,396.13",True
2,2,0,"Synthetic near 1270 Maple Crossing Blvd, Burlington, ON L7S 2J3, Canada",43.3197355967383,-79.80279401509371,"$1,891.07",True
2,1,0,"Synthetic near , NA M3N 1J2 ON, Canada",43.7478060050671,-79.50260918138527,"$1,239.50",True
2,1,0,"Synthetic near 375 King St W, Toronto, ON M5V 1K1, Canada",43.65032158668909,-79.39307259420403,"$1,755.78",True
2,2,0,"Synthetic near , Yonge and Maitland M4y3b5  ON, Canada",43.66902990649804,-79.38404092313836,"$2,761.67",True
2,2,0,"Synthetic near 2910 Hwy 7, Concord, ON L4K 2M7, Canada",43.798401757636086,-79.52224322020659,"$2,149.67",True
2,1,0,"Synthetic near 200 Dufferin Street, Toronto, ON, M6K 1Z4",43.640039913276816,-79.42717126187303,"$2,646.62",True
2,2,0,"Synthetic near 8 Wellesley St E, Toronto, ON M4Y 3B2, Canada",43.664318670682384,-79.38705621210205,"$3,908.22",True
1,1,0,"Synthetic near 29 Camden St #602, Toronto, ON M5V 3N3, Canada",43.645321647908695,-79.39535157816576,"$2,393.79",True
1,1,0,"Synthetic near 255 Richmond St E, Toronto, ON M5A 4T7, Canada",43.65126666335117,-79.37001607733409,"$2,085.37",True
1,1,0,"Synthetic near 126 Simcoe St, Toronto, ON M5V 0H5, Canada",43.645058881931334,-79.38349433469396,"$2,249.18",True
2,1,0,"Synthetic near 1375 Stephenson Dr Unit 24, Burlington, ON L7S 2M5, Canada",43.3313664492606,-79.81382545158745,"$2,252.13",True
1,1,1,"Synthetic near Iceboat Terr, Toronto, ON M5V 4A9, Canada",43.63870673784002,-79.39524326444993,"$1,979.30",True
1,1,1,"Synthetic near 8 The Esplanade 3003 Suite 3003, Toronto, ON M5E 0A6, Canada",43.64494331749411,-79.37592996006323,"$2,552.77",True
1,1,0,"Synthetic near 170 Fort York Blvd, Toronto, ON M5V 0E6, Canada",43.63799621611482,-79.39987906991598,"$2,161.40",True
1,1,1,"Synthetic near , M5V 3X4, Toronto, ON",43.646590703560676,-79.39275537985223,"$2,129.89",True
2,1,0,"Synthetic near 2386  New Street, Burlington, ON, L7R 1J7",43.339151282318696,-79.7918485311917,"$1,807.35",True
2,2,0,"Synthetic near 8081 Birchmount Rd, Markham, ON L6G 1B3, Canada",43.846305689641,-79.32525781381112,"$2,189.80",True
2,1,0,"Synthetic near 101 Sheridan Ave, Toronto, ON M6K 2G8, Canada",43.649856876715404,-79.43297122576712,"$1,122.43",True
1,1,0,"Synthetic near 3600 Highway 7, L4L 0G7, Vaughan, ON",43.79340783784965,-79.54641227162108,"$1,828.37",True
2,1,0,"Synthetic near 146 Dufferin St, Orangeville, ON L9W 1X2, Canada",43.9058374287986,-80.09377225604166,"$1,949.56",True
1,1,0,"Synthetic near 455 Maple Ave, Burlington, ON, L7S 1M1",43.313618386657105,-79.81075887030794,"$1,518.46",True
1,2,1,"Synthetic near 2121 Lake Shore Blvd W, Etobicoke, ON M8V 4E9, Canada",43.627403279379294,-79.48160568700499,"$3,004.88",True
2,2,0,"Synthetic near 19 Grand Trunk Crescent, Toronto, ON M5J 3A3, Canada",43.63906700443929,-79.37849906319256,"$3,104.25",True
1,1,0,"Synthetic near 10 Capreol Ct, Toronto, ON M5V 4B3, Canada",43.636985782553815,-79.3920849152596,"$2,197.13",True
2,1,0,"Synthetic near Port Hope, ON, Canada",43.950381335221685,-78.29491107882247,"$1,539.65",True
1,1,0,"Synthetic near , Toronto M5c2h4 ON, Canada",43.65488691797314,-79.37259952760283,$826.90,True
1,1,1,"Synthetic near 1 The Esplanade, Toronto, ON M5E 0A8, Canada",43.645468600728044,-79.37871269357073,"$2,537.25",True
1,1,0,"Synthetic near Downtown, Toronto, ON, Canada, M5X1K6",43.64866251796521,-79.38127333954078,$847.47,True
2,1,0,"Synthetic near 70 Queens Wharf Rd, Toronto, ON M5V 0J2, Canada",43.642056575546604,-79.4009062450863,"$2,722.45",True
1,1,0,"Synthetic near 170 Fort York Blvd, Toronto, ON M5V 0E6, Canada",43.636770311244035,-79.39983236530917,"$2,117.50",True
2,1,0,"Synthetic near M9B 1B3, Canada",43.634665995276286,-79.54465477830985,"$2,097.26",True
2,2,0,"Synthetic near 12 Yonge St, Toronto, ON M5E 1Z9, Canada",43.643335764000355,-79.37891500053723,"$2,873.52",True
1,1,0,"Synthetic near 17 Mill St E, Acton, ON L7J 1G8, Canada",43.627542151906106,-80.03765235604,$948.50,True
2,1,0,"Synthetic near 75 Queens Wharf Rd, Toronto, ON M5V 0J8, Canada",43.64021633436441,-79.40035990500233,"$2,878.86",True
1,1,0,"Synthetic near Toronto, M5R 2L6, Toronto, ON, Canada",43.679781713341065,-79.40005643678005,"$1,811.42",True
1,1,0,"Synthetic near Toronto, ON M5H4E6, Canada",43.64466790977379,-79.38891700510642,"$3,015.79",True
2,1,0,"Synthetic near 171 Main Street North, Brampton, ON, L6X 0H4",43.687907908254175,-79.76752818066397,"$1,686.16",True
1,1,0,"Synthetic near 12 York Street, M5J 2Z2, Toronto, ON",43.6444871764794,-79.38198186214287,"$3,220.72",True
1,2,1,"Synthetic near 10 Capreol Ct, Toronto, ON M5V 4B3, Canada",43.63964820200993,-79.39784357391463,"$2,095.40",True
1,1,0,"Synthetic near 25 Stafford St, Toronto, ON M5V 0G3, Canada",43.64216267380791,-79.40985000901412,"$2,304.89",True
1,1,1,"Synthetic near 12 York St, Toronto, ON M5J 2Z2, Canada",43.640058058263165,-79.38327580907087,"$2,273.91",True
2,2,0,"Synthetic near 3985 Grand Park Drive, 3985 Grand Park Dr, Mississauga, ON L5B 0H8, Canada",43.57658138686742,-79.64959532250221,"$2,205.77",True
1,1,0,"Synthetic near Toronto, ON M6H 3E8, Canada",43.66508988617456,-79.42840258364008,$950.29,True
1,1,0,"Synthetic near 191 - 201 Sherbourne, Toronto, ON, M5A 3X2",43.66101614813982,-79.36536766591428,"$1,964.53",True
1,1,0,"Synthetic near 70 Temperance St, Toronto, ON M5H 0B1, Canada",43.65004661957016,-79.38217554320241,"$2,061.05",True
1,1,0,"Synthetic near 87 Peter St, Toronto, ON M5V 0P1, Canada",43.64646633447555,-79.39828522471295,"$2,009.83",True
2,1,0,"Synthetic near 620 Lolita Gardens, Mississauga, ON, L5A 3K7",43.595395251093336,-79.59930123326323,"$1,801.05",True
2,2,0,"Synthetic near 2155 Burnhamthorpe Rd W, Mississauga, ON L5L 5P4, Canada",43.552480341473995,-79.68269792450377,"$1,999.83",True
2,2,0,"Synthetic near 55 Regent Park Blvd, M5A2B7, Toronto, ON",43.65649971278503,-79.36174663719693,"$3,044.62",True
2,2,0,"Synthetic near 5 Sheppard Ave E, Toronto, ON, M2N 2Z8",43.76279154039961,-79.40487853545794,"$3,201.76",True
2,2,0,"Synthetic near 10 Park Lawn Rd, Etobicoke, ON M8Y 3K4, Canada",43.621890423142126,-79.48481262364979,"$3,578.27",True
1,1,0,"Synthetic near 96 St Patrick St, Toronto, ON M5T 1V2, Canada",43.65038347021304,-79.38818038916587,"$2,600.09",True
1,1,0,"Synthetic near Water Walk Dr, Markham, ON L3R, Canada",43.8549904771341,-79.3277880320206,"$1,537.98",True
1,1,0,"Synthetic near 26 Victoria Square, Colborne, ON K0K 1S0, Canada",44.00872795362904,-77.88892763827147,"$1,083.54",True
1,1,0,"Synthetic near 10 York Street, Toronto, ON, M5J 0E1",43.642263423965254,-79.38505661326492,"$2,220.09",True
2,1,0,"Synthetic near 2386  New Street, Burlington, ON, L7R 1J7",43.334318415240936,-79.78513279818725,"$1,730.73",True
1,1,1,"Synthetic near 361 Front St W, Toronto, ON M5V 3R5, Canada",43.642215777971224,-79.39208203201035,"$1,742.43",True
1,1,0,"Synthetic near 300 Front St W, M5E 0E9, Toronto, ON",43.64319045513245,-79.38904119629179,"$2,379.69",True
1,1,0,"Synthetic near 51 E Liberty St, Toronto M6K 3P8 ON",43.63992081159934,-79.4142010838016,"$2,590.15",True
1,1,0,"Synthetic near 12 York St, Toronto, ON M5J 2Z2, Canada",43.64037164392771,-79.3799880532557,"$2,406.11",True
1,1,0,"Synthetic near Richmond St E, Toronto, ON M5C 3H6, Canada",43.6560392286316,-79.37281375173852,"$2,328.50",True
1,1,0,"Synthetic near Burnhamthorpe Rd W, Mississauga, ON L5B 3R2, Canada",43.59025616776495,-79.64404402480456,"$1,956.69",True
2,1,0,"Synthetic near 55 Isabella St, Toronto, ON M4Y 1M8, Canada",43.664784811037,-79.38171970217977,"$2,692.81",True
1,1,0,"Synthetic near 20 Minowan Miikan Lane, Toronto, ON M6J 1M3, Canada",43.64321320362243,-79.42522624060375,"$1,689.70",True
1,1,0,"Synthetic near 375 King St W, Toronto, ON M5V 1K1, Canada",43.644577787007,-79.39260066154459,"$2,981.26",True
1,1,1,"Synthetic near M5V3Z7, Canada",43.643357161459264,-79.3944416232177,"$2,427.24",True
3,2,0,"Synthetic near 620 Lolita Gardens, Mississauga, ON, L5A 3K7",43.599167888799705,-79.60069300289942,"$2,231.63",True
1,1,1,"Synthetic near 9 George St N, Brampton, ON L6X 0T6, Canada",43.68902456003801,-79.76142521639221,"$1,769.05",True
1,1,0,"Synthetic near 105 Allan St, Oakville, ON L6J 3N2, Canada",43.45113126135772,-79.6652717763635,"$1,238.47",True
2,2,0,"Synthetic near 10 York Street, Toronto, ON, M5J 0E1",43.63567660782132,-79.38161873169948,"$3,225.71",True
1,1,1,"Synthetic near 832 Bay St, Toronto, ON M5S 1Z6, Canada",43.66432989303429,-79.38742596061284,"$2,310.38",True
1,1,0,"Synthetic near 39 Queens Quay E, Toronto, ON M5E 0A5, Canada",43.643094076254094,-79.37256231206499,"$1,961.70",True
1,1,1,"Synthetic near 87 Peter St, Toronto, ON M5V 2G4, Canada",43.65001272824202,-79.38979944042129,"$2,340.87",True
2,1,0,"Synthetic near 2386  New Street, Burlington, ON, L7R 1J7",43.33600257182377,-79.78863310137996,"$1,932.29",True
1,1,0,"Synthetic near 565 Sherbourne St, Toronto, ON M4X 1W7, Canada",43.67005323296572,-79.37825335554933,"$1,595.79",True
1,1,0,"Synthetic near 255 Richmond St E, Toronto, ON M5A 4T7, Canada",43.65390096938914,-79.36707973273232,"$1,868.77",True
2,1,0,"Synthetic near 295 Dufferin St., Toronto, ON, M6K 1Z6",43.63992406463445,-79.42657224281093,"$2,560.06",True
1,1,0,"Synthetic near 2304  Weston Road, Toronto, ON, M9N 1Z3",43.70770180943749,-79.53055644265989,"$1,629.27",True
1,1,0,"Synthetic near 51 Guestville Ave, York, ON M6N 4N1, Canada",43.68355404269473,-79.48740971848157,"$1,360.03",True
1,1,0,"Synthetic near 565 Sherbourne St, Toronto, ON M4X 1W7, Canada",43.67307555790548,-79.37517269276577,"$1,622.31",True
2,1,0,"Synthetic near , M5J 3A3, Toronto, ON, Canada",43.64209281469235,-79.38514170059446,"$1,163.75",True
2,2,0,"Synthetic near 386 Yonge St, Toronto, ON M5G 2K2, Canada",43.65974388828725,-79.38678915791203,"$2,253.04",True
1,1,1,"Synthetic near , Mississauga L5B 0G6 ON, Canada",43.59105133570689,-79.64943503108438,"$2,185.08",True
1,1,0,"Synthetic near 2210 Lakeshore Rd, Burlington, ON L7R 4J9, Canada",43.32791426274145,-79.78688370383644,"$2,053.25",True
1,1,0,"Synthetic near 11 Brunel Ct, Toronto, ON M5V 3Y3, Canada",43.63852699182999,-79.38696308803624,"$1,898.40",True
1,1,0,"Synthetic near 87 Peter St, Toronto, ON M5V 0P1, Canada",43.64799663325615,-79.39584725166476,"$2,930.05",True
1,1,0,"Synthetic near 20 Minowan Miikan Lane, Toronto, ON M6J 1M3, Canada",43.645167753769506,-79.42862920569841,"$1,781.59",True
2,1,0,"Synthetic near 200 Dufferin Street, Toronto, ON, M6K 1Z4",43.63958517359362,-79.4260050008012,"$2,381.57",True
1,1,0,"Synthetic near The Uptown Residences, 35 Balmuto St, Toronto, ON M4Y 0A3, Canada",43.67247373848171,-79.38713365489122,"$2,737.07",True
1,1,0,"Synthetic near 8 The Esplanade, Toronto, ON M5E 0A6, Canada",43.646727016327546,-79.37571180717758,"$2,307.24",True
1,1,0,"Synthetic near 30 Nelson St, Toronto, ON M5V 0H5, Canada",43.649576466213354,-79.38944031280316,"$2,176.22",True
1,1,1,"Synthetic near 224 King St W, Toronto, ON, M5H 0A6",43.64903788095266,-79.38685621678104,"$2,622.82",True
1,1,1,"Synthetic near King St E, Toronto, ON M5A 1L4, Canada",43.65443347250357,-79.35990591613424,"$1,214.89",True
1,1,1,"Synthetic near 460 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.656222510800966,-79.36539981649106,"$2,726.16",True
1,1,0,"Synthetic near 12 York St, Toronto, ON M5J 2Z2, Canada",43.64205709245442,-79.38238195729582,"$2,632.02",True
1,1,0,"Synthetic near 560 Front St W, toronto, ON, M5V 0L5",43.641818352314054,-79.39858595994686,"$1,957.52",True
1,1,1,"Synthetic near 70 Queens Wharf Rd, Toronto, ON M5V 0E4, Canada",43.63625552126762,-79.40089521662905,"$2,496.00",True
2,1,0,"Synthetic near 2386  New Street, Burlington, ON, L7R 1J7",43.333798368809525,-79.7886476908435,"$1,991.34",True
2,2,0,"Synthetic near 50 Absolute Ave, Mississauga, ON L4Z 0A8, Canada",43.594442243287155,-79.6382661725023,"$2,141.59",True
2,1,0,"Synthetic near 1280 Rue Saint-Marc, Montréal, QC H3H 2G1, Canada",45.49385462457048,-73.58010882722245,"$1,605.79",True
2,2,0,"Synthetic near 12 Yonge St, Toronto, ON M5E 1Z9, Canada",43.6463298638169,-79.37399398932068,"$2,887.05",True
1,1,0,"Synthetic near 80 St Patrick St, Toronto, ON M5T 2X6, Canada",43.64966677323573,-79.38917767155844,"$1,735.18",True
1,1,0,"Synthetic near 365 Church St Unit 2005, Toronto, ON M5B 0B5, Canada",43.65714816861465,-79.38266510875052,"$1,638.54",True
2,2,0,"Synthetic near 3985 Grand Park Drive, 3985 Grand Park Dr, Mississauga, ON L5B 0H8, Canada",43.58326594856914,-79.64835686635446,"$2,192.66",True
1,1,1,"Synthetic near 10 York St, Toronto, ON M5J 0E1, Canada",43.63911900591198,-79.38111950607215,"$2,396.22",True
2,2,0,"Synthetic near 168 Simcoe St, Toronto, ON M5H 4C9, Canada",43.65238728131633,-79.38821993936561,"$3,195.15",True
2,2,0,"Synthetic near , Toronto M5B1L4 ON, Canada",43.659503575748175,-79.38071206263288,"$2,422.80",True
2,2,0,"Synthetic near Ultra Ovation, 330 Burnhamthorpe Rd W, Mississauga, ON L5B 0E1, Canada",43.590804864076965,-79.64365396137457,"$2,462.16",True
1,1,0,"Synthetic near 545 - 555  Sherbourne Street, Toronto, ON, M4X 1W5",43.66951840126716,-79.38068783260215,"$1,507.80",True
2,2,0,"Synthetic near 323 Richmond St E, Toronto, ON M5A 4S8, Canada",43.65422477402697,-79.36637695469797,"$2,485.40",True
2,2,0,"Synthetic near m1s0l7, Canada",43.77884763346036,-79.28346903079796,"$1,930.06",True
1,1,0,"Synthetic near 460 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.656943298100465,-79.36830930954922,"$1,926.56",True
1,1,0,"Synthetic near 365 Church St, Toronto, ON M5B 1Z9, Canada",43.66102794392485,-79.37579783647864,"$1,968.87",True
2,2,0,"Synthetic near 215 Fort York Blvd, Toronto, ON M5V 4A2, Canada",43.63739854770916,-79.40588484794648,"$2,986.50",True
1,1,0,"Synthetic near k , Toronto m8v 2t8 ON, Canada",43.60859697484287,-79.49025036956986,"$1,113.16",True
1,1,0,"Synthetic near # Dundas st w, Denison ave and Dundas st w M5T 2N3 ON, Canada",43.64839015848161,-79.40109103831698,"$1,404.86",True
2,1,0,"Synthetic near 812 Lansdowne Ave, Toronto, ON M6H 4K5, Canada",43.670675854452966,-79.44831665402414,"$2,415.96",True
1,1,0,"Synthetic near Bradford, Bradford West Gwillimbury, ON, Canada, L3Z1A2",44.11995065213953,-79.56178706958003,$819.81,True
1,1,1,"Synthetic near 460 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.654117374035806,-79.36750196470511,"$1,869.00",True
1,1,1,"Synthetic near 3 Navy Wharf Ct, Toronto, ON M5V 3V1, Canada",43.64470634508092,-79.39313345805952,"$2,815.37",True
1,1,0,"Synthetic near 89 McGill Street, Toronto, ON, M5B 0B1",43.65846203561862,-79.37795966263323,"$2,040.94",True
1,1,0,"Synthetic near 2255 Weston Road, Toronto, ON, M9N 1X9",43.70482596178894,-79.5271439980773,"$1,528.93",True
1,1,0,"Synthetic near 2304  Weston Road, Toronto, ON, M9N 1Z3",43.70482653102794,-79.53020239410309,"$1,423.40",True
1,1,0,"Synthetic near 70 Temperance St, Toronto, ON M5H 0B1, Canada",43.64873353435273,-79.38277201956551,"$1,486.23",True
2,1,0,"Synthetic near 14 York St, Toronto, ON M5J 0B1, Canada",43.64195525461682,-79.38133787580443,"$3,108.31",True
1,1,0,"Synthetic near 409 Huron St, Toronto, ON M5S 2S5, Canada",43.66615585740976,-79.40328192107148,"$1,025.00",True
1,1,0,"Synthetic near 44 St Joseph Street, Toronto, ON, M4Y 2W4",43.66327639197889,-79.38366188398872,"$1,662.74",True
1,1,0,"Synthetic near , Toronto Downtown M5T 1M9 ON, Canada",43.65859626856041,-79.39563997171345,"$1,399.83",True
2,1,0,"Synthetic near , Toronto M5B 2L7 ON, Canada",43.65379741993597,-79.37463754295905,"$2,502.74",True
2,1,0,"Synthetic near 101 Sheridan Ave, Toronto, ON M6K 2G8, Canada",43.65219792149315,-79.42876547065693,"$1,275.54",True
1,1,1,"Synthetic near , Mississauga L5B 0G6 ON, Canada",43.587177851935756,-79.65153106122064,"$2,071.96",True
2,2,0,"Synthetic near 120 Homewood Ave, Toronto, ON M4Y 1J3, Canada",43.66814209783743,-79.3808789670843,"$4,125.76",True
1,1,0,"Synthetic near 386 Yonge St, Toronto, ON M5G 2K2, Canada",43.6606600032656,-79.38112291790192,"$2,251.56",True
2,1,0,"Synthetic near 211 Simcoe St S, Oshawa, ON L1H 4H2, Canada",43.89219021903364,-78.86036623285459,$931.45,True
2,1,0,"Synthetic near 51 Nassau Street, L1J 4A3, Oshawa, ON",43.89373915391319,-78.87299648487321,"$1,323.01",True
1,1,0,"Synthetic near 500 Sherbourne St, Toronto, ON M4X 1L1, Canada",43.66674565288178,-79.37259320350634,"$2,473.21",True
1,1,1,"Synthetic near 1512 Dufferin Street, M6H3L4, Toronto, ON",43.672892809614034,-79.44052783294437,"$1,665.66",True
1,1,0,"Synthetic near 15 Dundonald St, Toronto, ON M4Y 1K4, Canada",43.66734187551471,-79.38744450660828,"$2,013.31",True
2,2,0,"Synthetic near 435 Richmond St West, M5V 0N3, Toronto, ON",43.645809739893764,-79.39952214256189,"$2,926.20",True
